Genome_ID	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	qcovs	qcovhsp
NZ_CP090607.1	BAC0308|pcoR|sp|Q47456|PCOR_ECOLX|Transcriptional|regulatory|protein|PcoR|OS=Escherichia|coli|GN=pcoR|PE=3|SV=1	NZ_CP090607.1	58.222	225	93	1	3	226	629306	628632	7.44e-80	257.0	226	100	99
NZ_CP090607.1	BAC0308|pcoR|sp|Q47456|PCOR_ECOLX|Transcriptional|regulatory|protein|PcoR|OS=Escherichia|coli|GN=pcoR|PE=3|SV=1	NZ_CP090607.1	53.394	221	102	1	3	223	2827688	2827029	2.62e-64	213.0	226	100	98
NZ_CP090607.1	BAC0308|pcoR|sp|Q47456|PCOR_ECOLX|Transcriptional|regulatory|protein|PcoR|OS=Escherichia|coli|GN=pcoR|PE=3|SV=1	NZ_CP090607.1	35.484	217	136	1	3	219	2915118	2914480	7.440000000000001e-35	128.0	226	100	96
NZ_CP090607.1	BAC0308|pcoR|sp|Q47456|PCOR_ECOLX|Transcriptional|regulatory|protein|PcoR|OS=Escherichia|coli|GN=pcoR|PE=3|SV=1	NZ_CP090607.1	33.628	226	140	3	1	221	3485914	3485252	2e-32	121.0	226	100	98
NZ_CP090607.1	BAC0308|pcoR|sp|Q47456|PCOR_ECOLX|Transcriptional|regulatory|protein|PcoR|OS=Escherichia|coli|GN=pcoR|PE=3|SV=1	NZ_CP090607.1	34.956	226	141	3	1	221	778960	779634	1.27e-31	119.0	226	100	98
NZ_CP090607.1	BAC0308|pcoR|sp|Q47456|PCOR_ECOLX|Transcriptional|regulatory|protein|PcoR|OS=Escherichia|coli|GN=pcoR|PE=3|SV=1	NZ_CP090607.1	35.023	217	138	3	4	218	2816699	2817346	2.98e-29	112.0	226	100	95
NZ_CP090607.1	BAC0308|pcoR|sp|Q47456|PCOR_ECOLX|Transcriptional|regulatory|protein|PcoR|OS=Escherichia|coli|GN=pcoR|PE=3|SV=1	NZ_CP090607.1	35.808	229	139	2	1	221	3968354	3969040	4.29e-29	112.0	226	100	98
NZ_CP090607.1	BAC0308|pcoR|sp|Q47456|PCOR_ECOLX|Transcriptional|regulatory|protein|PcoR|OS=Escherichia|coli|GN=pcoR|PE=3|SV=1	NZ_CP090607.1	33.913	230	146	3	1	226	3664930	3664247	4e-27	106.0	226	100	100
NZ_CP090607.1	BAC0308|pcoR|sp|Q47456|PCOR_ECOLX|Transcriptional|regulatory|protein|PcoR|OS=Escherichia|coli|GN=pcoR|PE=3|SV=1	NZ_CP090607.1	33.945	218	141	3	3	218	2743029	2742379	1.8500000000000002e-26	104.0	226	100	96
NZ_CP090607.1	BAC0308|pcoR|sp|Q47456|PCOR_ECOLX|Transcriptional|regulatory|protein|PcoR|OS=Escherichia|coli|GN=pcoR|PE=3|SV=1	NZ_CP090607.1	30.87	230	142	7	4	222	2289843	2290514	2.58e-22	92.4	226	100	97
NZ_CP090607.1	BAC0308|pcoR|sp|Q47456|PCOR_ECOLX|Transcriptional|regulatory|protein|PcoR|OS=Escherichia|coli|GN=pcoR|PE=3|SV=1	NZ_CP090607.1	31.278	227	152	3	4	226	4120774	4121454	5.87e-17	76.6	226	100	99
NZ_CP090607.1	BAC0309|pcoS|sp|Q47457|PCOS_ECOLX|Probable|sensor|protein|PcoS|OS=Escherichia|coli|GN=pcoS|PE=3|SV=1	NZ_CP090607.1	38.158	456	273	4	6	461	628615	627275	1.3e-93	308.0	466	98	98
NZ_CP090607.1	BAC0481|pdrM|sp|Q8DPQ6|NORM_STRR6|Probable|multidrug|resistance|protein|NorM|OS=Streptococcus|pneumoniae|(strain|ATCC|BAA-255|/|R6)|GN=norM|PE=3|SV=1	NZ_CP090607.1	28.118	441	315	2	8	447	451741	450422	8.66e-45	165.0	453	97	97
NZ_CP090607.1	BAC0310|perR|sp|Q2G282|PERR_STAA8|Peroxide-responsive|repressor|PerR|OS=Staphylococcus|aureus|(strain|NCTC|8325)|GN=perR|PE=1|SV=1	NZ_CP090607.1	29.323	133	90	3	19	147	926979	927377	6.54e-16	70.9	148	87	87
NZ_CP090607.1	BAC0530|phoB|tr|C4X6T6|C4X6T6_KLEPN|Response|regulator|in|two-component|regulatory|system|with|PhoQ|OS=Klebsiella|pneumoniae|subsp.|pneumoniae|NTUH-K2044|GN=phoP|PE=4|SV=1	NZ_CP090607.1	33.184	223	148	1	15	236	629309	628641	2e-33	124.0	237	98	94
NZ_CP090607.1	BAC0530|phoB|tr|C4X6T6|C4X6T6_KLEPN|Response|regulator|in|two-component|regulatory|system|with|PhoQ|OS=Klebsiella|pneumoniae|subsp.|pneumoniae|NTUH-K2044|GN=phoP|PE=4|SV=1	NZ_CP090607.1	37.229	231	129	4	16	234	3968360	3969040	1.6400000000000001e-31	119.0	237	98	92
NZ_CP090607.1	BAC0530|phoB|tr|C4X6T6|C4X6T6_KLEPN|Response|regulator|in|two-component|regulatory|system|with|PhoQ|OS=Klebsiella|pneumoniae|subsp.|pneumoniae|NTUH-K2044|GN=phoP|PE=4|SV=1	NZ_CP090607.1	31.651	218	148	1	15	232	2827691	2827041	1.84e-28	110.0	237	98	92
NZ_CP090607.1	BAC0530|phoB|tr|C4X6T6|C4X6T6_KLEPN|Response|regulator|in|two-component|regulatory|system|with|PhoQ|OS=Klebsiella|pneumoniae|subsp.|pneumoniae|NTUH-K2044|GN=phoP|PE=4|SV=1	NZ_CP090607.1	30.508	236	153	4	5	234	2743062	2742370	8.1e-28	108.0	237	98	97
NZ_CP090607.1	BAC0530|phoB|tr|C4X6T6|C4X6T6_KLEPN|Response|regulator|in|two-component|regulatory|system|with|PhoQ|OS=Klebsiella|pneumoniae|subsp.|pneumoniae|NTUH-K2044|GN=phoP|PE=4|SV=1	NZ_CP090607.1	33.028	218	142	1	15	232	2915121	2914480	1.4900000000000002e-27	107.0	237	98	92
NZ_CP090607.1	BAC0530|phoB|tr|C4X6T6|C4X6T6_KLEPN|Response|regulator|in|two-component|regulatory|system|with|PhoQ|OS=Klebsiella|pneumoniae|subsp.|pneumoniae|NTUH-K2044|GN=phoP|PE=4|SV=1	NZ_CP090607.1	33.333	225	142	4	16	234	778966	779634	6.39e-25	100.0	237	98	92
NZ_CP090607.1	BAC0530|phoB|tr|C4X6T6|C4X6T6_KLEPN|Response|regulator|in|two-component|regulatory|system|with|PhoQ|OS=Klebsiella|pneumoniae|subsp.|pneumoniae|NTUH-K2044|GN=phoP|PE=4|SV=1	NZ_CP090607.1	31.839	223	146	3	17	235	3664921	3664259	8.51e-25	99.8	237	98	92
NZ_CP090607.1	BAC0530|phoB|tr|C4X6T6|C4X6T6_KLEPN|Response|regulator|in|two-component|regulatory|system|with|PhoQ|OS=Klebsiella|pneumoniae|subsp.|pneumoniae|NTUH-K2044|GN=phoP|PE=4|SV=1	NZ_CP090607.1	31.081	222	143	4	16	232	3485908	3485258	1.5799999999999998e-23	96.3	237	98	92
NZ_CP090607.1	BAC0530|phoB|tr|C4X6T6|C4X6T6_KLEPN|Response|regulator|in|two-component|regulatory|system|with|PhoQ|OS=Klebsiella|pneumoniae|subsp.|pneumoniae|NTUH-K2044|GN=phoP|PE=4|SV=1	NZ_CP090607.1	31.111	225	151	3	17	237	4120774	4121448	1.82e-22	93.2	237	98	93
NZ_CP090607.1	BAC0530|phoB|tr|C4X6T6|C4X6T6_KLEPN|Response|regulator|in|two-component|regulatory|system|with|PhoQ|OS=Klebsiella|pneumoniae|subsp.|pneumoniae|NTUH-K2044|GN=phoP|PE=4|SV=1	NZ_CP090607.1	30.876	217	147	3	17	231	2816699	2817346	6.85e-22	91.3	237	98	91
NZ_CP090607.1	BAC0312|pitA|sp|P0AFJ7|PITA_ECOLI|Low-affinity|inorganic|phosphate|transporter|1|OS=Escherichia|coli|(strain|K12)|GN=pitA|PE=1|SV=1	NZ_CP090607.1	42.236	483	252	7	26	499	1277625	1279019	2.01e-109	355.0	499	95	95
NZ_CP090607.1	BAC0313|pmpM|sp|Q9I3Y3|PMPM_PSEAE|Multidrug|resistance|protein|PmpM|OS=Pseudomonas|aeruginosa|(strain|ATCC|15692|/|PAO1|/|1C|/|PRS|101|/|LMG|12228)|GN=pmpM|PE=3|SV=1	NZ_CP090607.1	39.556	450	265	3	8	456	451762	450431	1.1600000000000001e-79	268.0	477	94	94
NZ_CP090607.1	BAC0487|pmrA|sp|Q70FH0|PMRA_PECSS|Transcriptional|regulatory|protein|PmrA|OS=Pectobacterium|sp.|(strain|SCC3193)|GN=pmrA|PE=3|SV=1	NZ_CP090607.1	39.72	214	129	0	1	214	2915121	2914480	2.76e-39	140.0	222	98	96
NZ_CP090607.1	BAC0487|pmrA|sp|Q70FH0|PMRA_PECSS|Transcriptional|regulatory|protein|PmrA|OS=Pectobacterium|sp.|(strain|SCC3193)|GN=pmrA|PE=3|SV=1	NZ_CP090607.1	39.013	223	127	4	1	216	629309	628647	1.86e-34	127.0	222	98	97
NZ_CP090607.1	BAC0487|pmrA|sp|Q70FH0|PMRA_PECSS|Transcriptional|regulatory|protein|PmrA|OS=Pectobacterium|sp.|(strain|SCC3193)|GN=pmrA|PE=3|SV=1	NZ_CP090607.1	34.545	220	138	2	2	216	3485908	3485252	1.29e-30	116.0	222	98	97
NZ_CP090607.1	BAC0487|pmrA|sp|Q70FH0|PMRA_PECSS|Transcriptional|regulatory|protein|PmrA|OS=Pectobacterium|sp.|(strain|SCC3193)|GN=pmrA|PE=3|SV=1	NZ_CP090607.1	34.404	218	138	2	1	214	2827691	2827041	1.7400000000000001e-29	112.0	222	98	96
NZ_CP090607.1	BAC0487|pmrA|sp|Q70FH0|PMRA_PECSS|Transcriptional|regulatory|protein|PmrA|OS=Pectobacterium|sp.|(strain|SCC3193)|GN=pmrA|PE=3|SV=1	NZ_CP090607.1	36.453	203	126	3	3	203	2816699	2817304	3.61e-26	103.0	222	98	91
NZ_CP090607.1	BAC0487|pmrA|sp|Q70FH0|PMRA_PECSS|Transcriptional|regulatory|protein|PmrA|OS=Pectobacterium|sp.|(strain|SCC3193)|GN=pmrA|PE=3|SV=1	NZ_CP090607.1	33.48	227	139	3	2	216	3968360	3969040	1.12e-24	99.0	222	98	97
NZ_CP090607.1	BAC0487|pmrA|sp|Q70FH0|PMRA_PECSS|Transcriptional|regulatory|protein|PmrA|OS=Pectobacterium|sp.|(strain|SCC3193)|GN=pmrA|PE=3|SV=1	NZ_CP090607.1	33.182	220	139	4	3	214	4120774	4121433	1.5899999999999998e-23	95.5	222	98	95
NZ_CP090607.1	BAC0487|pmrA|sp|Q70FH0|PMRA_PECSS|Transcriptional|regulatory|protein|PmrA|OS=Pectobacterium|sp.|(strain|SCC3193)|GN=pmrA|PE=3|SV=1	NZ_CP090607.1	35.841	226	135	3	2	218	778966	779640	2.8999999999999996e-23	94.7	222	98	98
NZ_CP090607.1	BAC0487|pmrA|sp|Q70FH0|PMRA_PECSS|Transcriptional|regulatory|protein|PmrA|OS=Pectobacterium|sp.|(strain|SCC3193)|GN=pmrA|PE=3|SV=1	NZ_CP090607.1	28.986	207	145	2	2	207	2743029	2742412	1.91e-16	75.1	222	98	93
NZ_CP090607.1	BAC0487|pmrA|sp|Q70FH0|PMRA_PECSS|Transcriptional|regulatory|protein|PmrA|OS=Pectobacterium|sp.|(strain|SCC3193)|GN=pmrA|PE=3|SV=1	NZ_CP090607.1	32.159	227	137	8	3	216	2289843	2290511	9.47e-16	73.2	222	98	96
NZ_CP090607.1	BAC0488|pmrB|sp|Q70FG9|PMRB_PECSS|Sensor|histidine|kinase|PmrB|OS=Pectobacterium|sp.|(strain|SCC3193)|GN=pmrB|PE=3|SV=1	NZ_CP090607.1	31.511	311	195	8	59	354	2914054	2913131	3.38e-24	102.0	364	81	81
NZ_CP090607.1	BAC0485|pmrC|tr|Q70FH1|Q70FH1_PECCC|Putative|cytoplasmic|membrane|protein|pmrC|OS=Pectobacterium|carotovorum|subsp.|carotovorum|GN=pmrC|PE=4|SV=1	NZ_CP090607.1	42.026	533	298	8	17	543	3487527	3485944	6.929999999999999e-126	404.0	548	96	96
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	58.8	250	100	2	10	257	3144247	3143501	1.27e-88	284.0	257	99	96
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	35.769	260	147	8	2	252	1979138	1978392	4.87e-35	130.0	257	99	98
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	35.2	250	148	7	9	254	3830073	3829354	4.17e-34	127.0	257	99	96
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	34.677	248	143	7	11	252	3254250	3254954	1.11e-33	126.0	257	99	94
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	34.016	244	150	5	11	252	1893006	1893710	4.2300000000000004e-33	124.0	257	99	94
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	36.638	232	136	5	11	240	1988920	1989588	1.44e-31	120.0	257	99	89
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	34.0	250	147	7	11	252	2803879	2804598	1.8499999999999999e-28	111.0	257	99	94
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	33.071	254	147	7	5	252	1822157	1822867	1.48e-27	108.0	257	99	96
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	32.432	259	154	5	9	254	2926320	2925568	1.63e-25	102.0	257	99	96
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	27.843	255	160	8	11	249	2096451	2097191	4.3600000000000006e-21	89.7	257	99	93
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	31.982	222	127	7	11	225	2208892	2209506	5.52e-21	89.4	257	99	84
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	30.833	240	143	7	9	246	65310	64654	1.24e-19	85.5	257	99	93
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	29.362	235	137	8	25	247	1725757	1725104	2.89e-19	84.3	257	99	87
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	26.23	244	164	7	17	254	1420310	1421011	1.72e-17	79.3	257	99	93
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	27.615	239	162	7	26	257	1419521	1420225	1.82e-17	79.0	257	99	90
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	28.509	228	141	9	15	237	1934430	1935062	3.52e-16	75.5	257	99	87
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	28.517	263	153	7	9	252	2036895	2036155	1.18e-15	73.6	257	99	95
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	28.879	232	134	9	11	230	3081858	3081220	2.83e-15	72.8	257	99	86
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	31.489	235	137	7	16	242	2058151	2058807	3.48e-15	72.4	257	99	88
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	26.941	219	139	7	19	232	2992399	2993007	1.9e-14	70.1	257	99	83
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	28.384	229	146	8	8	231	1657386	1658033	3.06e-14	69.7	257	99	87
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	31.455	213	124	6	11	220	3068187	3067606	4.04e-14	69.3	257	99	82
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	27.826	230	155	6	23	243	2095587	2096270	7.07e-14	68.6	257	99	86
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	29.279	222	134	7	26	243	583453	582845	3.44e-12	63.5	257	99	85
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	26.923	208	122	6	8	213	191471	190932	3.73e-10	57.4	257	99	80
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	22.989	261	150	10	12	249	1661268	1661966	4.46e-06	44.7	257	99	93
NZ_CP090607.1	BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI|Phosphate|import|ATP-binding|protein|PstB|OS=Escherichia|coli|(strain|K12)|GN=pstB|PE=1|SV=2	NZ_CP090607.1	23.81	231	139	6	3	211	497254	496607	6.5e-06	44.3	257	99	81
NZ_CP090607.1	BAC0319|qacA|sp|P0A0J9|QACA_STAAU|Antiseptic|resistance|protein|OS=Staphylococcus|aureus|GN=qacA|PE=1|SV=1	NZ_CP090607.1	32.381	420	271	5	15	429	2607378	2606143	1.76e-54	195.0	514	81	81
NZ_CP090607.1	BAC0319|qacA|sp|P0A0J9|QACA_STAAU|Antiseptic|resistance|protein|OS=Staphylococcus|aureus|GN=qacA|PE=1|SV=1	NZ_CP090607.1	25.298	419	296	7	14	423	2314808	2313576	3.28e-18	85.9	514	81	80
NZ_CP090607.1	BAC0320|qacB|tr|Q7WUJ5|Q7WUJ5_STAAU|Antiseptic|efflux|protein|QacB|OS=Staphylococcus|aureus|GN=qacB|PE=4|SV=1	NZ_CP090607.1	32.619	420	270	5	15	429	2607378	2606143	1.5500000000000001e-58	207.0	514	81	81
NZ_CP090607.1	BAC0320|qacB|tr|Q7WUJ5|Q7WUJ5_STAAU|Antiseptic|efflux|protein|QacB|OS=Staphylococcus|aureus|GN=qacB|PE=4|SV=1	NZ_CP090607.1	25.06	419	297	7	14	423	2314808	2313576	4.11e-20	91.7	514	81	80
NZ_CP090607.1	BAC0322|qacE|sp|P0AGC9|QACE_ECOLX|Quaternary|ammonium|compound-resistance|protein|QacE|OS=Escherichia|coli|GN=qacE|PE=3|SV=1	NZ_CP090607.1	97.917	96	2	0	1	96	256293	256580	1.4999999999999998e-54	179.0	110	98	87
NZ_CP090607.1	BAC0322|qacE|sp|P0AGC9|QACE_ECOLX|Quaternary|ammonium|compound-resistance|protein|QacE|OS=Escherichia|coli|GN=qacE|PE=3|SV=1	NZ_CP090607.1	51.429	105	51	0	4	108	2925161	2925475	9.96e-34	120.0	110	98	95
NZ_CP090607.1	BAC0322|qacE|sp|P0AGC9|QACE_ECOLX|Quaternary|ammonium|compound-resistance|protein|QacE|OS=Escherichia|coli|GN=qacE|PE=3|SV=1	NZ_CP090607.1	33.333	105	70	0	3	107	733974	734288	1e-12	60.1	110	98	95
NZ_CP090607.1	BAC0322|qacE|sp|P0AGC9|QACE_ECOLX|Quaternary|ammonium|compound-resistance|protein|QacE|OS=Escherichia|coli|GN=qacE|PE=3|SV=1	NZ_CP090607.1	28.0	100	72	0	7	106	3623710	3623411	1.7e-08	48.1	110	98	91
NZ_CP090607.1	BAC0323|qacEdelta1|tr|Q7BQY4|Q7BQY4_PSEAI|Disinfectant|resistance|protein|OS=Pseudomonas|aeruginosa|GN=qacEdelta1|PE=3|SV=1	NZ_CP090607.1	100.0	115	0	0	1	115	256293	256637	1.91e-68	219.0	115	100	100
NZ_CP090607.1	BAC0323|qacEdelta1|tr|Q7BQY4|Q7BQY4_PSEAI|Disinfectant|resistance|protein|OS=Pseudomonas|aeruginosa|GN=qacEdelta1|PE=3|SV=1	NZ_CP090607.1	54.839	93	42	0	4	96	2925161	2925439	2.1000000000000002e-29	107.0	115	100	81
NZ_CP090607.1	BAC0323|qacEdelta1|tr|Q7BQY4|Q7BQY4_PSEAI|Disinfectant|resistance|protein|OS=Pseudomonas|aeruginosa|GN=qacEdelta1|PE=3|SV=1	NZ_CP090607.1	32.692	104	68	1	4	105	733977	734288	4.19e-11	55.8	115	100	89
NZ_CP090607.1	BAC0323|qacEdelta1|tr|Q7BQY4|Q7BQY4_PSEAI|Disinfectant|resistance|protein|OS=Pseudomonas|aeruginosa|GN=qacEdelta1|PE=3|SV=1	NZ_CP090607.1	27.273	99	72	0	7	105	3623710	3623414	9.45e-08	46.2	115	100	86
NZ_CP090607.1	BAC0324|qacF|sp|Q9X2N9|QACF_ENTAE|Quaternary|ammonium|compound-resistance|protein|QacF|OS=Enterobacter|aerogenes|GN=qacF|PE=3|SV=1	NZ_CP090607.1	71.875	96	27	0	1	96	256293	256580	3.3100000000000003e-43	147.0	110	98	87
NZ_CP090607.1	BAC0324|qacF|sp|Q9X2N9|QACF_ENTAE|Quaternary|ammonium|compound-resistance|protein|QacF|OS=Enterobacter|aerogenes|GN=qacF|PE=3|SV=1	NZ_CP090607.1	54.808	104	47	0	3	106	2925158	2925469	1.29e-35	125.0	110	98	95
NZ_CP090607.1	BAC0324|qacF|sp|Q9X2N9|QACF_ENTAE|Quaternary|ammonium|compound-resistance|protein|QacF|OS=Enterobacter|aerogenes|GN=qacF|PE=3|SV=1	NZ_CP090607.1	35.484	93	60	0	14	106	734007	734285	1.77e-11	56.6	110	98	85
NZ_CP090607.1	BAC0324|qacF|sp|Q9X2N9|QACF_ENTAE|Quaternary|ammonium|compound-resistance|protein|QacF|OS=Enterobacter|aerogenes|GN=qacF|PE=3|SV=1	NZ_CP090607.1	27.619	105	74	1	4	108	3623713	3623405	6.69e-08	46.2	110	98	95
NZ_CP090607.1	BAC0326|qacH/qacI|sp|O87868|QACH_STASA|Quaternary|ammonium|compound-resistance|protein|QacH|OS=Staphylococcus|saprophyticus|GN=qacH|PE=3|SV=1	NZ_CP090607.1	37.864	103	64	0	1	103	2925155	2925463	1.92e-18	76.3	107	96	96
NZ_CP090607.1	BAC0326|qacH/qacI|sp|O87868|QACH_STASA|Quaternary|ammonium|compound-resistance|protein|QacH|OS=Staphylococcus|saprophyticus|GN=qacH|PE=3|SV=1	NZ_CP090607.1	33.663	101	67	0	1	101	733971	734273	5.16e-10	52.4	107	96	94
NZ_CP090607.1	BAC0329|qacZ|tr|Q82YU7|Q82YU7_ENTFA|Multidrug|resistance|protein|OS=Enterococcus|faecalis|(strain|ATCC|700802|/|V583)|GN=EF_A0010|PE=3|SV=1	NZ_CP090607.1	41.748	103	60	0	1	103	2925155	2925463	1.22e-20	82.4	107	96	96
NZ_CP090607.1	BAC0329|qacZ|tr|Q82YU7|Q82YU7_ENTFA|Multidrug|resistance|protein|OS=Enterococcus|faecalis|(strain|ATCC|700802|/|V583)|GN=EF_A0010|PE=3|SV=1	NZ_CP090607.1	36.634	101	64	0	1	101	733971	734273	1.1e-11	57.0	107	96	94
NZ_CP090607.1	BAC0332|rcnR/yohL|sp|P64530|RCNR_ECOLI|Transcriptional|repressor|RcnR|OS=Escherichia|coli|(strain|K12)|GN=rcnR|PE=1|SV=1	NZ_CP090607.1	41.573	89	48	4	1	88	22615	22358	8.39e-15	65.1	90	98	98
NZ_CP090607.1	BAC0356|recG|tr|Q9HTL3|Q9HTL3_PSEAE|ATP-dependent|DNA|helicase|RecG|OS=Pseudomonas|aeruginosa|(strain|ATCC|15692|/|PAO1|/|1C|/|PRS|101|/|LMG|12228)|GN=recG|PE=4|SV=1	NZ_CP090607.1	57.602	684	283	5	9	691	3821957	3823990	0.0	680.0	691	99	99
NZ_CP090607.1	BAC0357|recG|tr|B5L350|B5L350_9PSED|ATP-dependent|DNA|helicase|(Fragment)|OS=Pseudomonas|corrugata|GN=recG|PE=4|SV=1	NZ_CP090607.1	67.097	155	51	0	2	156	3823526	3823990	3.9400000000000004e-64	209.0	156	99	99
NZ_CP090607.1	BAC0355|ruvB|sp|Q51426|RUVB_PSEAE|Holliday|junction|ATP-dependent|DNA|helicase|RuvB|OS=Pseudomonas|aeruginosa|(strain|ATCC|15692|/|PAO1|/|1C|/|PRS|101|/|LMG|12228)|GN=ruvB|PE=3|SV=2	NZ_CP090607.1	70.997	331	94	1	5	335	3271881	3272867	1.7e-156	483.0	352	94	94
NZ_CP090607.1	BAC0293|ruvB|tr|B5L348|B5L348_9PSED|Malic|enzyme|family|protein|(Fragment)|OS=Pseudomonas|corrugata|PE=3|SV=1	NZ_CP090607.1	56.345	394	169	1	4	397	3022836	3024008	5.17e-139	435.0	397	99	99
